loggingTime,loggingSample,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,IP_en0,IP_pdp_ip0,deviceOrientation,state
50:30.7,40,0,-1,12,10,-9999,1421743831,4.103286743,-30.80430603,-31.56452179,197.2559509,191.9583893,10,4346.984523,0.036880493,-0.513916016,-0.85055542,4346.987021,-0.095612277,-0.16241501,-0.114653879,4346.950457,-0.421231194,0.056816439,0.541537547,0.027744003,-0.084019013,-0.095013797,-0.008743799,0.038983203,-0.004130496,XArbitraryZVertical,0.267178168,-0.02913101,-0.193934092,0.943481202,0.048660792,-0.515454173,-0.855534434,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:30.8,41,0,-1,12,10,-9999,1421743831,4.120056152,-30.78753662,-31.90907288,197.8045959,192.5070343,10,4347.04247,0.041687012,-0.506271362,-0.850692749,4347.023583,-0.053708236,-0.081933216,-0.018007496,4347.023583,-0.428636579,0.05151556,0.53729702,-0.042628653,-0.064281896,-0.021154448,-0.003496234,-0.019022265,0.000854101,XArbitraryZVertical,0.264551169,-0.032169985,-0.198304873,0.943214158,0.0442372,-0.511815727,-0.857955515,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:30.8,42,0,-1,12,10,-9999,1421743831,4.069793701,-31.07243347,-31.69578552,197.6573792,192.3598175,10,4347.10067,0.053268433,-0.508529663,-0.843887329,4347.096709,-0.033966489,-0.015516375,0.007151386,4347.060146,-0.429561218,0.051309067,0.53725146,0.028724428,0.004288489,-0.030877752,0.008306931,0.001675287,0.004533355,XArbitraryZVertical,0.264494329,-0.032384832,-0.198770068,0.943124823,0.044061232,-0.511776626,-0.85798794,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:30.9,43,0,-1,12,10,-9999,1421743831,4.120056152,-30.9551239,-32.00752258,198.0257874,192.7282257,10,4347.158614,0.056564331,-0.507797241,-0.852203369,4347.169835,0.015072693,0.049399508,0.044094491,4347.133272,-0.430559429,0.052316791,0.535504437,-0.055615477,-0.038826305,0.006978131,-0.002461525,0.010030785,0.005258,XArbitraryZVertical,0.263757221,-0.031855897,-0.199178427,0.943263104,0.044972513,-0.510274947,-0.858834684,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.0,44,0,-1,12,10,-9999,1421743831,3.985977173,-30.75401306,-32.13877869,197.5431976,192.245636,10,4347.216677,0.028244019,-0.494400024,-0.852294922,4347.206398,0.003358246,0.029943784,0.079786708,4347.169835,-0.430232941,0.053101535,0.534516633,0.026151139,0.067063458,0.040941052,0.01086062,0.004145613,-0.004360694,XArbitraryZVertical,0.263376036,-0.031337686,-0.198961146,0.943432814,0.045673195,-0.509425163,-0.859302044,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.0,45,0,-1,12,10,-9999,1421743831,4.036239624,-30.60319519,-32.31925964,197.7638397,192.4662781,10,4347.274746,0.039901733,-0.49810791,-0.867965698,4347.279524,0.015104118,0.044627656,0.025753567,4347.242961,-0.425315479,0.052060687,0.532728193,-0.089578755,-0.037326831,0.019474162,-0.005931452,0.012920761,-0.007677615,XArbitraryZVertical,0.262508351,-0.030993264,-0.196849669,0.944128694,0.044826105,-0.507885337,-0.860257566,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.1,46,0,-1,12,10,-9999,1421743831,4.187072754,-30.55291748,-32.27003479,197.8571625,192.5596008,10,4347.332764,0.041717529,-0.486373901,-0.837036133,4347.316087,0.016340358,0.020391292,0.020391026,4347.316087,-0.422793795,0.05248003,0.531496947,0.027457487,0.038108591,0.017348314,-0.007423591,0.018024301,0.008872766,XArbitraryZVertical,0.262008589,-0.03033551,-0.195653251,0.944537485,0.045219611,-0.506824374,-0.860862494,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.1,47,0,-1,12,10,-9999,1421743831,4.187072754,-30.55291748,-32.27003479,197.8571625,192.5596008,10,4347.390782,0.055374146,-0.507644653,-0.84022522,4347.389213,0.01761974,-0.020806745,0.012222844,4347.35265,-0.423307314,0.051645602,0.530007476,-0.034431174,-0.035134159,-0.028625358,0.001053073,0.004624264,-0.002452342,XArbitraryZVertical,0.261217704,-0.030640978,-0.196064218,0.944661455,0.044540189,-0.505539775,-0.861652911,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.2,48,0,-1,12,10,-9999,1421743831,4.337875366,-30.43560791,-31.89267731,197.8965454,192.5989838,10,4347.448752,0.059066772,-0.504272461,-0.8465271,4347.425776,0.001090831,0.005788114,0.062163506,4347.425776,-0.423229709,0.053215081,0.531879466,0.01222978,0.023530582,0.059165258,0.021571267,-0.011492176,0.009057623,XArbitraryZVertical,0.262254017,-0.030085542,-0.195747459,0.944457846,0.045842063,-0.507154047,-0.8606354,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.3,49,0,-1,12,10,-9999,1421743831,4.404922485,-30.43560791,-31.85987091,198.8122253,193.5146637,10,4347.50675,0.027267456,-0.484573364,-0.816726685,4347.498902,-0.040697363,-0.134207074,-0.010265687,4347.498902,-0.416470957,0.055012012,0.533044384,-0.029569523,-0.116466112,-0.01326426,-0.01853212,0.031030634,0.019598586,XArbitraryZVertical,0.263075807,-0.028470204,-0.192272086,0.944993128,0.047355972,-0.50815773,-0.859961152,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.3,50,0,-1,12,10,-9999,1421743831,4.421691895,-30.45236206,-31.74501801,199.5283661,194.2308044,10,4347.56475,0.043457031,-0.49836731,-0.873840332,4347.572028,-0.0505705,0.038931953,0.065001371,4347.535465,-0.418359592,0.050966977,0.527769413,-0.169074893,-0.116408505,-0.050278977,0.002404267,0.006567724,0.021242719,XArbitraryZVertical,0.260172262,-0.030083851,-0.193902948,0.945413668,0.044012971,-0.503607512,-0.862810731,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.4,51,0,-1,12,10,-9999,1421743831,3.801620483,-30.40208435,-31.99112701,197.1497498,191.8521881,10,4347.622866,0.037963867,-0.497512817,-0.850860596,4347.608591,0.035292211,-0.057317618,0.010726414,4347.608591,-0.415663634,0.048611913,0.525101638,0.046370726,-0.039597228,0.007702837,-0.015526236,0.021137377,0.017983126,XArbitraryZVertical,0.258727455,-0.030572729,-0.193036869,0.945971553,0.04204601,-0.501300931,-0.864250839,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.4,52,0,-1,12,10,-9999,1421743831,4.053009033,-30.4188385,-32.27003479,198.4024811,193.1049194,10,4347.680786,0.053726196,-0.495956421,-0.847671509,4347.681717,-0.092453768,-0.056154616,-0.018594457,4347.645154,-0.41623297,0.049084746,0.525916458,0.009922245,0.012900704,-0.008027907,-0.004043483,0.008200895,0.003974561,XArbitraryZVertical,0.259148719,-0.030506554,-0.193213673,0.945822271,0.042434596,-0.502005816,-0.863822579,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.5,53,0,-1,12,10,-9999,1421743831,4.086532593,-30.48588562,-32.27003479,198.4510498,193.1534882,10,4347.738827,0.037536621,-0.48866272,-0.840484619,4347.71828,-0.067827783,-0.085696795,0.038627287,4347.71828,-0.416868155,0.048211598,0.52208288,-0.056747444,-0.067971341,0.035601243,0.009298392,-0.004212548,-0.006661328,XArbitraryZVertical,0.257246207,-0.030607049,-0.193773528,0.946223767,0.041772775,-0.498686612,-0.865775168,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.5,54,0,-1,12,10,-9999,1421743832,4.069763184,-30.40206909,-32.41769409,199.0256653,193.7281036,10,4347.797011,0.039459229,-0.488967896,-0.863967896,4347.791406,0.029393575,-0.047627174,0.024138359,4347.754843,-0.416037373,0.046498275,0.521999316,-0.003046241,0.034737457,0.015163789,0.003638755,0.00804412,0.033184484,XArbitraryZVertical,0.257053709,-0.03130226,-0.193603915,0.946288055,0.040291298,-0.498614192,-0.865887105,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.6,55,0,-1,12,10,-9999,1421743832,3.969223022,-30.50262451,-32.05673981,198.9202271,193.6226654,10,4347.854937,0.029159546,-0.480804443,-0.860214233,4347.827969,-0.102958074,-0.09138078,0.016784306,4347.827969,-0.414660794,0.04475442,0.521654226,-0.091879636,-0.073653944,0.01375732,0.000578723,-0.000555823,0.028695045,XArbitraryZVertical,0.256743965,-0.031915242,-0.193189437,0.946436366,0.038788952,-0.498315036,-0.866127908,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.7,56,0,-1,12,10,-9999,1421743832,3.885437012,-30.4188385,-32.23722839,198.5200806,193.2225189,10,4347.912987,0.029464722,-0.479995728,-0.895904541,4347.901095,-0.071409735,-0.040640105,-0.000602141,4347.901095,-0.414313151,0.042470984,0.515244854,-0.060336135,-0.022915991,-0.003628183,0.001841886,0.003932621,-0.009015297,XArbitraryZVertical,0.253501848,-0.032297157,-0.193551219,0.947223116,0.036945958,-0.492747933,-0.869387388,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.7,57,0,-1,12,10,-9999,1421743832,3.952484131,-30.21772766,-32.04034424,198.5342865,193.2367249,10,4347.971108,0.045257568,-0.49697876,-0.846710205,4347.974221,0.01890152,-0.030174947,-0.068185712,4347.937658,-0.41459771,0.040578767,0.514087239,0.034771267,-0.070782922,-0.049259376,-0.006591638,0.021678019,-0.000580342,XArbitraryZVertical,0.252766852,-0.033111253,-0.193967162,0.947306341,0.035323936,-0.491740286,-0.870025098,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.8,58,0,-1,12,10,-9999,1421743832,4.18711853,-29.91607666,-31.94190216,198.6220551,193.3244934,10,4348.029196,0.029922485,-0.482727051,-0.862167358,4348.010784,-0.035040542,-0.060405287,0.015851667,4348.010784,-0.418972853,0.041713381,0.514829097,-0.023973281,-0.042679388,0.012824253,-0.002741758,0.004532102,0.004202284,XArbitraryZVertical,0.253155384,-0.03320345,-0.195868673,0.946807977,0.036295835,-0.492386103,-0.869619787,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.8,59,0,-1,12,10,-9999,1421743832,4.08656311,-29.8490448,-32.23722839,198.6720581,193.3744965,10,4348.087135,0.037948608,-0.485824585,-0.836044312,4348.08391,-0.1336803,-0.022329807,0.08912455,4348.047347,-0.420341167,0.039620307,0.513948964,0.00425243,-0.056004923,-0.043767709,0.011283637,0.006146235,0.004968436,XArbitraryZVertical,0.252511126,-0.034276411,-0.196812792,0.946745998,0.034492731,-0.491619855,-0.870126545,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:31.9,60,0,-1,12,10,-9999,1421743832,4.053039551,-29.68145752,-32.4669342,199.9764099,194.6788483,10,4348.145192,0.00958252,-0.44203186,-0.880325317,4348.157036,-0.000760599,-0.112186993,-0.1325916,4348.120473,-0.41829088,0.03576976,0.50613318,-0.204320997,-0.149028584,-0.020528089,-0.014982092,0.024563264,-0.013796959,XArbitraryZVertical,0.248473769,-0.03503835,-0.196598797,0.94783016,0.03127848,-0.484798849,-0.874066174,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.0,61,0,-1,12,10,-9999,1421743832,3.952484131,-29.48036194,-32.79507446,200.8855743,195.5880127,10,4348.203316,-0.037002563,-0.373657227,-0.905487061,4348.193599,-0.03188656,-0.200420982,-0.422392263,4348.157036,-0.421183298,0.033042729,0.502655947,0.010191268,-0.094511494,-0.135702714,-0.027256552,0.056736346,0.000583657,XArbitraryZVertical,0.246507972,-0.036330715,-0.198425773,0.947914084,0.028950278,-0.481754661,-0.875827789,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.0,62,0,-1,12,10,-9999,1421743832,3.868682861,-29.22897339,-32.94274139,200.8074646,195.509903,10,4348.261261,0.066345215,-0.499649048,-0.866043091,4348.266725,-0.010108294,-0.363142521,-0.689161642,4348.230162,-0.459404925,0.034798234,0.498572544,-0.10551542,-0.435109228,-0.793477058,-0.034584258,0.030677833,0.018633984,XArbitraryZVertical,0.244034809,-0.039747309,-0.216436681,0.944469336,0.030555939,-0.478172332,-0.877734303,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.1,63,0,-1,12,10,-9999,1421743832,4.321182251,-29.24571228,-33.48418427,203.2919769,197.9944153,10,4348.319332,0.052139282,-0.487792969,-0.838302612,4348.303288,0.489283412,0.39948961,-0.219689751,4348.303288,-0.50713229,0.043982566,0.503451669,0.500164151,0.417128384,-0.222876549,0.066131875,-0.070572488,0.024565792,XArbitraryZVertical,0.246395409,-0.041851945,-0.237590966,0.938663012,0.0385129,-0.482451797,-0.875075459,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.1,64,0,-1,12,10,-9999,1421743832,5.125579834,-29.5473938,-33.41854858,204.963974,199.6664124,10,4348.377231,0.10987854,-0.535446167,-0.68309021,4348.376414,-0.108454306,0.27753867,-0.051804875,4348.339851,-0.518306482,0.060399582,0.518386783,0.267682642,0.102747694,-0.264743537,0.084271125,-0.037174296,0.059784722,XArbitraryZVertical,0.255108847,-0.037438319,-0.240108664,0.935876957,0.052432369,-0.495479524,-0.867035687,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.2,65,0,-1,12,10,-9999,1421743832,6.114349365,-29.49710083,-32.61458588,205.2921906,199.9946289,10,4348.435287,0.102020264,-0.474105835,-0.91809082,4348.412977,-0.236934784,0.459387565,0.197611613,4348.412977,-0.520680825,0.082473449,0.513487559,-0.226054236,0.477026016,0.194424883,0.028906245,-0.02404077,-0.010860771,XArbitraryZVertical,0.255430793,-0.026778938,-0.238644861,0.936529032,0.07175599,-0.49121803,-0.868075967,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.2,66,0,-1,12,10,-9999,1421743832,7.069595337,-29.17869568,-32.13877106,205.8275299,200.5299683,10,4348.493334,0.10043335,-0.465911865,-0.78817749,4348.486103,0.08512901,0.167665698,0.040295492,4348.486103,-0.504721548,0.107414336,0.521050516,0.095965944,0.185284868,0.037023034,-0.009973248,0.047687761,0.026375923,XArbitraryZVertical,0.262020959,-0.013997686,-0.227527221,0.93775287,0.092981063,-0.497791529,-0.862298191,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.3,67,0,-1,12,10,-9999,1421743832,7.82371521,-29.16195679,-31.46607971,207.9784546,202.6808929,10,4348.551382,0.164321899,-0.483001709,-0.961242676,4348.559229,0.066434418,0.433902711,0.478437955,4348.522667,-0.50278017,0.110854615,0.516970427,-0.25609383,0.284557879,0.174592316,0.124410115,-0.045515664,0.054414254,XArbitraryZVertical,0.260524233,-0.011612068,-0.226401592,0.938474615,0.09617094,-0.494248748,-0.863984585,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.4,68,0,-1,12,10,-9999,1421743832,8.376739502,-28.81001282,-30.46524048,207.8694,202.5718384,10,4348.609541,0.155258179,-0.507476807,-0.781570435,4348.595792,0.121344805,0.252550762,-0.032119587,4348.595792,-0.479784229,0.126277563,0.52141814,0.13217774,0.270171195,-0.035393115,-0.004744555,0.029146703,0.104746692,XArbitraryZVertical,0.264370398,-0.001903713,-0.213312903,0.940532973,0.109206222,-0.498110324,-0.860209346,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.4,69,0,-1,12,10,-9999,1421743832,8.72869873,-28.05586243,-29.1034317,208.9927368,203.6951752,10,4348.667585,0.188369751,-0.486358643,-0.791610718,4348.668918,0.556218238,0.536731089,0.45157891,4348.632356,-0.483089108,0.13766657,0.521566908,0.002700627,-0.023606928,0.016231144,0.105654202,0.001291078,-0.043171644,XArbitraryZVertical,0.265655461,0.002994865,-0.213348496,0.940159894,0.11898569,-0.498239309,-0.858836412,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.5,70,0,-1,12,10,-9999,1421743832,9.231460571,-26.84922791,-26.90486145,210.9668427,205.669281,10,4348.725497,0.194061279,-0.455810547,-0.740921021,4348.705481,0.896972363,1.198533811,0.415621974,4348.705481,-0.463179766,0.171500398,0.561595419,0.907802284,1.216169596,0.412340403,0.107123122,0.018193986,0.098042972,XArbitraryZVertical,0.287620569,0.016721054,-0.196624972,0.937194449,0.144448534,-0.532537222,-0.83398962,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.5,71,0,-1,12,10,-9999,1421743832,9.197937012,-25.00575256,-24.70628357,212.0339355,206.7363739,10,4348.783669,0.154876709,-0.546310425,-0.786148071,4348.778607,-0.44290819,-0.197512277,0.24864497,4348.742044,-0.455779462,0.187039378,0.590633304,0.498719066,-0.129865468,0.106503494,0.01776222,0.152407169,0.108765513,XArbitraryZVertical,0.302463174,0.021565244,-0.188721773,0.934042323,0.154448479,-0.55688715,-0.816101909,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.6,72,0,-1,12,10,-9999,1421743833,5.293121338,-17.74919128,-20.91620636,203.7332001,198.4356384,10,4348.841605,0.059188843,-0.390167236,-0.713043213,4348.81517,0.805759894,1.078997293,0.473470094,4348.81517,-0.43669003,0.191204137,0.594533191,0.816588938,1.0966326,0.470188558,-0.01822613,0.112810701,-0.212077424,XArbitraryZVertical,0.304417928,0.02594459,-0.178871808,0.935233382,0.157432064,-0.560122132,-0.813313186,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.6,73,0,-1,12,10,-9999,1421743833,5.293121338,-17.74919128,-20.91620636,203.7332001,198.4356384,10,4348.899756,0.119140625,-0.642959595,-0.848068237,4348.888297,-0.954080124,-0.101804393,0.10297645,4348.888297,-0.436553092,0.191943026,0.61449019,-0.943251193,-0.084169231,0.099694967,-0.07971257,-0.008296818,0.132399902,XArbitraryZVertical,0.313677832,0.023979715,-0.177163865,0.932547133,0.155869186,-0.57654202,-0.802062392,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:32.7,74,0,-1,12,10,-9999,1421743833,-5.700698853,-6.453735352,-21.70376587,194.5597076,189.262146,11,4348.957654,-0.074035645,-0.505096436,-0.913497925,4348.924859,-0.326484641,0.444840047,0.652951972,4348.924859,-0.409147843,0.191798766,0.60171073,-0.315655679,0.462474972,0.649670601,-0.129969314,0.061124984,-0.125058949,XArbitraryZVertical,0.307403089,0.0296203,-0.165350324,0.936635067,0.157145217,-0.566053569,-0.809251964,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:32.8,75,0,-1,12,10,-9999,1421743833,-13.24217224,1.020706177,-24.59143829,194.1185455,188.8209839,11,4349.015766,-0.042816162,-0.536651611,-1.392807007,4348.997986,-0.971070559,-0.814337936,0.045359226,4348.997986,-0.383584124,0.135234906,0.545837644,-0.960250676,-0.796719193,0.042085201,-0.070112064,-0.087005936,-0.423694968,XArbitraryZVertical,0.276399044,0.012609669,-0.165265786,0.946642374,0.115232304,-0.519134223,-0.846889138,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:32.8,76,0,-1,12,10,-9999,1421743833,-19.74459839,8.025886536,-25.05083466,194.2722778,188.9747162,11,4349.073767,0.01373291,-0.564498901,-0.935455322,4349.071112,0.513676636,-1.041688536,-0.079445025,4349.034548,-0.371122667,0.090603185,0.526841116,-0.179847866,-1.226879478,0.200550497,-0.164636046,-0.004442608,-0.478302896,XArbitraryZVertical,0.26371901,-0.005017887,-0.166361858,0.95013201,0.078210257,-0.502805293,-0.860854208,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:32.9,77,0,-1,12,10,-9999,1421743833,-18.57144165,15.33274841,-14.64863586,195.0024872,189.7049255,11,4349.131661,-0.011169434,-0.463577271,-0.779342651,4349.144238,1.186230539,-0.017416807,0.117722107,4349.107675,-0.366433477,0.021334258,0.563628969,0.771762311,-0.706716955,0.371794999,0.04213246,-0.09843307,-0.111855961,XArbitraryZVertical,0.275295612,-0.040590275,-0.172079551,0.944962107,0.018032948,-0.534257352,-0.84512949,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:32.9,78,0,-1,12,10,-9999,1421743833,-18.57144165,15.33274841,-14.64863586,195.0024872,189.7049255,11,4349.189666,0.176437378,-0.619247437,-0.707489014,4349.180801,0.435900348,0.30318065,0.575331212,4349.144238,-0.357274763,0.001181079,0.595554812,1.197049975,0.000201302,0.11444822,0.021132244,-0.017065313,0.098588772,XArbitraryZVertical,0.288827525,-0.051577636,-0.169698354,0.940808629,0.000977741,-0.560968161,-0.827836812,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:33.0,79,0,-1,12,10,-9999,1421743833,-12.94049072,15.86904144,-12.12191772,193.757431,188.4598694,11,4349.247679,0.131622314,-0.660568237,-1.027954102,4349.253926,0.406907579,0.38176867,0.11300405,4349.217364,-0.322474942,-0.006620923,0.625758148,-0.113907471,0.136730418,0.165841416,-0.054417588,0.059649922,-0.065825984,XArbitraryZVertical,0.303299537,-0.05252262,-0.153750662,0.938941691,-0.005366346,-0.585711956,-0.810501516,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:33.1,80,0,-1,12,10,-9999,1421743833,-8.465881348,14.98083496,-13.5165329,193.0075989,187.7100372,11,4349.305678,-0.061889648,-0.610168457,-0.762084961,4349.29049,0.455974724,0.414972429,0.194228599,4349.29049,-0.312325902,0.014872663,0.651876019,0.466793835,0.432590038,0.190954804,-0.045452915,-0.011271631,0.023863045,XArbitraryZVertical,0.317388089,-0.042839605,-0.144984353,0.936167243,0.011822544,-0.606678784,-0.794859111,0,0,0,-1,10.20.4.224,10.165.65.4,5,0
50:33.1,81,0,-1,12,10,-9999,1421743833,-4.678405762,11.6625824,-16.63391876,192.370697,187.0731354,11,4349.363695,0.060623169,-0.587387085,-0.795608521,4349.363616,0.107459615,0.246043328,-0.185863344,4349.327053,-0.311302937,0.028411161,0.66281261,0.23261641,0.435717732,-0.104244336,-0.045997847,0.036280576,0.043805905,XArbitraryZVertical,0.323489482,-0.037165708,-0.142007345,0.93477654,0.0223925,-0.615336359,-0.787946522,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.2,82,0,-1,12,10,-9999,1421743833,-1.008209229,6.148925781,-20.48961639,191.6777954,186.3802338,11,4349.421816,-0.116073608,-0.643966675,-0.94190979,4349.400179,-0.371832682,-0.402004433,0.016464461,4349.400179,-0.322204245,0.046606523,0.665811274,-0.361053199,-0.38441813,0.013048776,0.114270583,-0.067315482,0.043130323,XArbitraryZVertical,0.326003795,-0.030668291,-0.144042188,0.93382698,0.036638845,-0.617697358,-0.785561979,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.2,83,0,-1,12,10,-9999,1421743833,3.835098267,-3.755554199,-27.39706421,192.1504211,186.8528595,11,4349.479737,-0.016174316,-0.680847168,-0.873153687,4349.473305,0.152080879,-0.316057567,-0.097282079,4349.473305,-0.325717976,0.03120434,0.65188722,0.1628602,-0.29847154,-0.100697711,-0.010366746,-0.090074375,-0.123995312,XArbitraryZVertical,0.318323844,-0.037326853,-0.14865494,0.935509671,0.02480156,-0.606687725,-0.79455328,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.3,84,0,-1,12,10,-9999,1421743833,4.019439697,-9.403289795,-29.02138519,192.7954407,187.497879,11,4349.537744,-0.018264771,-0.653747559,-0.673095703,4349.546431,-0.289083739,-0.180608661,-0.028439098,4349.509869,-0.328466713,0.020791344,0.664232853,0.290606022,-0.280086279,-0.108626015,-0.090435877,-0.032745168,0.143268332,XArbitraryZVertical,0.323246635,-0.043608933,-0.151209579,0.93313747,0.016369715,-0.616455257,-0.787219763,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.3,85,0,-1,12,10,-9999,1421743833,3.868637085,-14.91694641,-30.25192261,193.1110077,187.813446,11,4349.595867,-0.095001221,-0.569671631,-0.757492065,4349.582994,-0.114066119,0.165972993,-0.036205941,4349.582994,-0.335857171,0.023204124,0.656410971,-0.103280716,0.183549076,-0.039615475,-0.046517577,-0.025311995,0.03521473,XArbitraryZVertical,0.319624663,-0.043045193,-0.154521042,0.933868531,0.01838037,-0.610277593,-0.791974366,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.4,86,0,-1,12,10,-9999,1421743833,3.315612793,-19.79376221,-30.33396149,193.1622314,187.8646698,11,4349.653777,-0.072021484,-0.592514038,-0.817642212,4349.65612,0.140926229,-0.030736874,-0.169107267,4349.619558,-0.336843689,0.027887423,0.655135358,-0.131690159,0.357634068,-0.156954095,-0.051712949,-0.048890766,0.051537752,XArbitraryZVertical,0.319370682,-0.040912083,-0.154275567,0.934091868,0.022110896,-0.609266579,-0.792657137,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.5,87,0,-1,12,10,-9999,1421743833,3.013946533,-23.21257019,-29.48078156,193.2614594,187.9638977,11,4349.711808,-0.063690186,-0.589645386,-0.758453369,4349.692683,0.125084948,0.287675993,-0.315716149,4349.692683,-0.349492036,0.040430817,0.6579136,0.135878935,0.305206329,-0.31909731,-0.11975152,0.0005664,0.136341467,XArbitraryZVertical,0.321396962,-0.037315579,-0.158071309,0.932912108,0.031982966,-0.611467302,-0.790623069,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.5,88,0,-1,12,10,-9999,1421743833,3.231826782,-24.670578,-28.34867859,193.4981537,188.200592,11,4349.76991,-0.006896973,-0.595092773,-0.797637939,4349.76581,-0.378177663,-0.311099027,-0.819364386,4349.729247,-0.366642099,0.049585787,0.655971837,-0.075134896,-0.048310716,-0.611622155,-0.104372427,0.024480449,0.100807697,XArbitraryZVertical,0.320920078,-0.035630619,-0.164673222,0.931999728,0.039278433,-0.609929681,-0.791481555,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.6,89,0,-1,12,10,-9999,1421743834,3.818374634,-24.75437927,-27.7416153,195.3025818,190.0050201,11,4349.82793,-0.03314209,-0.614654541,-0.689788818,4349.802373,0.231761328,0.420217259,-0.609885461,4349.802373,-0.429539702,0.083414831,0.644157709,0.242556512,0.437726587,-0.613253772,-0.05774105,-0.063598387,0.111385576,XArbitraryZVertical,0.317427196,-0.028760328,-0.189092899,0.928793139,0.066621669,-0.600525141,-0.796825647,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
50:33.6,90,0,-1,12,10,-9999,1421743834,4.823883057,-24.51976013,-27.7416153,197.0340576,191.736496,11,4349.885986,-0.04069519,-0.559173584,-0.891113281,4349.875499,-0.013368802,0.077539267,-0.815667386,4349.875499,-0.49167866,0.127929359,0.631119609,-0.002571477,0.095047116,-0.819034934,-0.157768294,0.021201408,-0.030300206,XArbitraryZVertical,0.315190325,-0.01643742,-0.211639057,0.924983124,0.103004493,-0.590049088,-0.800769746,0,0,0,-1,10.20.4.224,10.165.65.4,1,0
