Wojewodztwo,Powiat,Gminy,Symbol terytorialny,Ogolem,Miasto,Wies
Wojewodztwo Wielkopolskie,Powiat gnieźnieński,M-W.Witkowo,3003103,13721,8042,5679
Wojewodztwo Wielkopolskie,Powiat gostyński,M-W.Borek Wielkopolski,3004013,7659,2505,5154
Wojewodztwo Wielkopolskie,Powiat gostyński,M-W.Gostyń,3004023,27914,20318,7596
Wojewodztwo Wielkopolskie,Powiat gostyński,M-W.Krobia,3004033,13010,4207,8803
Wojewodztwo Wielkopolskie,Powiat gostyński,G.Pępowo,3004042,6017,0,6017
Wojewodztwo Wielkopolskie,Powiat gostyński,G.Piaski,3004052,8502,0,8502
Wojewodztwo Wielkopolskie,Powiat gostyński,M-W.Pogorzela,3004063,5162,2044,3118
Wojewodztwo Wielkopolskie,Powiat gostyński,M-W.Poniec,3004073,7975,2889,5086
Wojewodztwo Wielkopolskie,Powiat grodziski,G.Granowo,3005012,5019,0,5019
Wojewodztwo Wielkopolskie,Powiat grodziski,M-W.Grodzisk Wielkopolski,3005023,19241,14134,5107
Wojewodztwo Wielkopolskie,Powiat grodziski,G.Kamieniec,3005032,6491,0,6491
Wojewodztwo Wielkopolskie,Powiat grodziski,M-W.Rakoniewice,3005043,12833,3468,9365
Wojewodztwo Wielkopolskie,Powiat grodziski,M-W.Wielichowo,3005053,6848,1757,5091
Wojewodztwo Wielkopolskie,Powiat jarociński,G.Jaraczewo,3006012,8368,0,8368
Wojewodztwo Wielkopolskie,Powiat jarociński,M-W.Jarocin,3006023,45330,26324,19006
Wojewodztwo Wielkopolskie,Powiat jarociński,G.Kotlin,3006032,7193,0,7193
Wojewodztwo Wielkopolskie,Powiat jarociński,M-W.Żerków,3006043,10538,2142,8396
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Blizanów,3007012,9626,0,9626
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Brzeziny,3007022,5840,0,5840
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Ceków-Kolonia,3007032,4775,0,4775
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Godziesze Wielkie,3007042,8887,0,8887
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Koźminek,3007052,7525,0,7525
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Lisków,3007062,5412,0,5412
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Mycielin,3007072,4890,0,4890
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Opatówek,3007082,10690,0,10690
Wojewodztwo Wielkopolskie,Powiat kaliski,M-W.Stawiszyn,3007093,7298,1593,5705
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Szczytniki,3007102,7960,0,7960
Wojewodztwo Wielkopolskie,Powiat kaliski,G.Żelazków,3007112,9217,0,9217
Wojewodztwo Wielkopolskie,Powiat kępiński,G.Baranów,3008012,7734,0,7734
Wojewodztwo Wielkopolskie,Powiat kępiński,G.Bralin,3008022,5945,0,5945
Wojewodztwo Wielkopolskie,Powiat kępiński,M-W.Kępno,3008033,24801,14760,10041
Wojewodztwo Wielkopolskie,Powiat kępiński,G.Łęka Opatowska,3008042,5325,0,5325
Wojewodztwo Wielkopolskie,Powiat kępiński,G.Perzów,3008052,3848,0,3848
Wojewodztwo Wielkopolskie,Powiat kępiński,G.Rychtal,3008062,3955,0,3955
Wojewodztwo Wielkopolskie,Powiat kępiński,G.Trzcinica,3008072,4829,0,4829
Wojewodztwo Wielkopolskie,Powiat kolski,M.Koło,3009011,23360,23360,0
Wojewodztwo Wielkopolskie,Powiat kolski,G.Babiak,3009022,8036,0,8036
Wojewodztwo Wielkopolskie,Powiat kolski,G.Chodów,3009032,3392,0,3392
Wojewodztwo Wielkopolskie,Powiat kolski,M-W.Dąbie,3009043,6601,2089,4512
Wojewodztwo Wielkopolskie,Powiat kolski,G.Grzegorzew,3009052,5678,0,5678
Wojewodztwo Wielkopolskie,Powiat kolski,M-W.Kłodawa,3009063,13448,6784,6664
Wojewodztwo Wielkopolskie,Powiat kolski,G.Koło,3009072,7437,0,7437
Wojewodztwo Wielkopolskie,Powiat kolski,G.Kościelec,3009082,6607,0,6607
Wojewodztwo Wielkopolskie,Powiat kolski,G.Olszówka,3009092,4696,0,4696
Wojewodztwo Wielkopolskie,Powiat kolski,G.Osiek Mały,3009102,5957,0,5957
Wojewodztwo Wielkopolskie,Powiat kolski,M-W.Przedecz,3009113,4337,1783,2554
Wojewodztwo Wielkopolskie,Powiat koniński,M-W.Golina,3010013,11774,4496,7278
Wojewodztwo Wielkopolskie,Powiat koniński,G.Grodziec,3010022,5267,0,5267
Wojewodztwo Wielkopolskie,Powiat koniński,G.Kazimierz Biskupi,3010032,11072,0,11072
Wojewodztwo Wielkopolskie,Powiat koniński,M-W.Kleczew,3010043,9967,4231,5736
Wojewodztwo Wielkopolskie,Powiat koniński,G.Kramsk,3010052,10586,0,10586
Wojewodztwo Wielkopolskie,Powiat koniński,G.Krzymów,3010062,7438,0,7438
Wojewodztwo Wielkopolskie,Powiat koniński,M-W.Rychwał,3010073,8363,2378,5985
Wojewodztwo Wielkopolskie,Powiat koniński,G.Rzgów,3010082,7062,0,7062
Wojewodztwo Wielkopolskie,Powiat koniński,G.Skulsk,3010092,6258,0,6258
Wojewodztwo Wielkopolskie,Powiat koniński,M-W.Sompolno,3010103,10553,3717,6836
Wojewodztwo Wielkopolskie,Powiat koniński,G.Stare Miasto,3010112,11238,0,11238
Wojewodztwo Wielkopolskie,Powiat koniński,M-W.Ślesin,3010123,13828,3137,10691
Wojewodztwo Wielkopolskie,Powiat koniński,G.Wierzbinek,3010132,7654,0,7654
Wojewodztwo Wielkopolskie,Powiat koniński,G.Wilczyn,3010142,6402,0,6402
Wojewodztwo Wielkopolskie,Powiat kościański,M.Kościan,3011011,24194,24194,0
Wojewodztwo Wielkopolskie,Powiat kościański,M-W.Czempiń,3011023,11392,5232,6160
Wojewodztwo Wielkopolskie,Powiat kościański,G.Kościan,3011032,15537,0,15537
Wojewodztwo Wielkopolskie,Powiat kościański,M-W.Krzywiń,3011043,10059,1639,8420
Wojewodztwo Wielkopolskie,Powiat kościański,M-W.Śmigiel,3011053,17624,5613,12011
Wojewodztwo Wielkopolskie,Powiat krotoszyński,M.Sulmierzyce,3012011,2876,2876,0
Wojewodztwo Wielkopolskie,Powiat krotoszyński,M-W.Kobylin,3012023,8146,3228,4918
Wojewodztwo Wielkopolskie,Powiat krotoszyński,M-W.Koźmin Wielkopolski,3012033,13662,6726,6936
Wojewodztwo Wielkopolskie,Powiat krotoszyński,M-W.Krotoszyn,3012043,40799,29627,11172
Wojewodztwo Wielkopolskie,Powiat krotoszyński,G.Rozdrażew,3012052,5180,0,5180
Wojewodztwo Wielkopolskie,Powiat krotoszyński,M-W.Zduny,3012063,7277,4534,2743
Wojewodztwo Wielkopolskie,Powiat leszczyński,G.Krzemieniewo,3013012,8421,0,8421
Wojewodztwo Wielkopolskie,Powiat leszczyński,G.Lipno,3013022,6769,0,6769
Wojewodztwo Wielkopolskie,Powiat leszczyński,M-W.Osieczna,3013033,8880,2188,6692
Wojewodztwo Wielkopolskie,Powiat leszczyński,M-W.Rydzyna,3013043,8449,2653,5796
Wojewodztwo Wielkopolskie,Powiat leszczyński,G.Święciechowa,3013052,7466,0,7466
Wojewodztwo Wielkopolskie,Powiat leszczyński,G.Wijewo,3013062,3707,0,3707
Wojewodztwo Wielkopolskie,Powiat leszczyński,G.Włoszakowice,3013072,8915,0,8915
Wojewodztwo Wielkopolskie,Powiat międzychodzki,G.Chrzypsko Wielkie,3014012,3382,0,3382
Wojewodztwo Wielkopolskie,Powiat międzychodzki,G.Kwilcz,3014022,6261,0,6261
Wojewodztwo Wielkopolskie,Powiat międzychodzki,M-W.Międzychód,3014033,18623,10938,7685
Wojewodztwo Wielkopolskie,Powiat międzychodzki,M-W.Sieraków,3014043,8797,6133,2664
Wojewodztwo Wielkopolskie,Powiat nowotomyski,G.Kuślin,3015012,5625,0,5625
Wojewodztwo Wielkopolskie,Powiat nowotomyski,M-W.Lwówek,3015023,9337,3032,6305
Wojewodztwo Wielkopolskie,Powiat nowotomyski,G.Miedzichowo,3015032,3685,0,3685
Wojewodztwo Wielkopolskie,Powiat nowotomyski,M-W.Nowy Tomyśl,3015043,25245,15111,10134
Wojewodztwo Wielkopolskie,Powiat nowotomyski,M-W.Opalenica,3015053,16047,9417,6630
Wojewodztwo Wielkopolskie,Powiat nowotomyski,M-W.Zbąszyń,3015063,13565,7247,6318
Wojewodztwo Wielkopolskie,Powiat obornicki,M-W.Oborniki,3016013,32844,18336,14508
Wojewodztwo Wielkopolskie,Powiat obornicki,M-W.Rogoźno,3016023,18140,11361,6779
Wojewodztwo Wielkopolskie,Powiat obornicki,G.Ryczywół,3016032,7369,0,7369
Wojewodztwo Wielkopolskie,Powiat ostrowski,M.Ostrów Wielkopolski,3017011,72810,72810,0
Wojewodztwo Wielkopolskie,Powiat ostrowski,M-W.Nowe Skalmierzyce,3017023,15198,4935,10263
Wojewodztwo Wielkopolskie,Powiat ostrowski,M-W.Odolanów,3017033,14258,5105,9153
Wojewodztwo Wielkopolskie,Powiat ostrowski,G.Ostrów Wielkopolski,3017042,18545,0,18545
Wojewodztwo Wielkopolskie,Powiat ostrowski,G.Przygodzice,3017052,11854,0,11854
Wojewodztwo Wielkopolskie,Powiat ostrowski,M-W.Raszków,3017063,11693,2063,9630
Wojewodztwo Wielkopolskie,Powiat ostrowski,G.Sieroszewice,3017072,9680,0,9680
Wojewodztwo Wielkopolskie,Powiat ostrowski,G.Sośnie,3017082,6579,0,6579
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,G.Czajków,3018012,2540,0,2540
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,G.Doruchów,3018022,5228,0,5228
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,M-W.Grabów nad Prosną,3018033,7836,1997,5839
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,G.Kobyla Góra,3018042,6064,0,6064
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,G.Kraszewice,3018052,3651,0,3651
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,M-W.Mikstat,3018063,6175,1906,4269
Wojewodztwo Wielkopolskie,Powiat ostrzeszowski,M-W.Ostrzeszów,3018073,23901,14659,9242
Wojewodztwo Wielkopolskie,Powiat pilski,M.Piła,3019011,74775,74775,0
Wojewodztwo Wielkopolskie,Powiat pilski,G.Białośliwie,3019022,4989,0,4989
Wojewodztwo Wielkopolskie,Powiat pilski,G.Kaczory,3019032,7775,0,7775
Wojewodztwo Wielkopolskie,Powiat pilski,M-W.Łobżenica,3019043,9893,3105,6788
Wojewodztwo Wielkopolskie,Powiat pilski,G.Miasteczko Krajeńskie,3019052,3265,0,3265
Wojewodztwo Wielkopolskie,Powiat pilski,G.Szydłowo,3019062,8437,0,8437
Wojewodztwo Wielkopolskie,Powiat pilski,M-W.Ujście,3019073,8153,3895,4258
Wojewodztwo Wielkopolskie,Powiat pilski,M-W.Wyrzysk,3019083,14307,5279,9028
Wojewodztwo Wielkopolskie,Powiat pilski,M-W.Wysoka,3019093,6861,2741,4120
Wojewodztwo Wielkopolskie,Powiat pleszewski,G.Chocz,3020012,4772,0,4772
Wojewodztwo Wielkopolskie,Powiat pleszewski,G.Czermin,3020022,4882,0,4882
Wojewodztwo Wielkopolskie,Powiat pleszewski,G.Dobrzyca,3020032,8340,0,8340
Wojewodztwo Wielkopolskie,Powiat pleszewski,G.Gizałki,3020042,4671,0,4671
Wojewodztwo Wielkopolskie,Powiat pleszewski,G.Gołuchów,3020052,10248,0,10248
Wojewodztwo Wielkopolskie,Powiat pleszewski,M-W.Pleszew,3020063,30302,18024,12278
Wojewodztwo Wielkopolskie,Powiat poznański,M.Luboń,3021011,29832,29832,0
Wojewodztwo Wielkopolskie,Powiat poznański,M.Puszczykowo,3021021,9756,9756,0
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Buk,3021033,12230,6210,6020
Wojewodztwo Wielkopolskie,Powiat poznański,G.Czerwonak,3021042,26053,0,26053
Wojewodztwo Wielkopolskie,Powiat poznański,G.Dopiewo,3021052,18581,0,18581
Wojewodztwo Wielkopolskie,Powiat poznański,G.Kleszczewo,3021062,6230,0,6230
Wojewodztwo Wielkopolskie,Powiat poznański,G.Komorniki,3021072,20013,0,20013
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Kostrzyn,3021083,17117,9341,7776
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Kórnik,3021093,21092,7246,13846
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Mosina,3021103,27934,12769,15165
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Murowana Goślina,3021113,16433,10303,6130
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Pobiedziska,3021123,18176,8879,9297
Wojewodztwo Wielkopolskie,Powiat poznański,G.Rokietnica,3021132,12746,0,12746
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Stęszew,3021143,14484,5717,8767
Wojewodztwo Wielkopolskie,Powiat poznański,G.Suchy Las,3021152,14952,0,14952
Wojewodztwo Wielkopolskie,Powiat poznański,M-W.Swarzędz,3021163,44659,30928,13731
Wojewodztwo Wielkopolskie,Powiat poznański,G.Tarnowo Podgórne,3021172,21827,0,21827
Wojewodztwo Wielkopolskie,Powiat rawicki,M-W.Bojanowo,3022013,8949,2980,5969
Wojewodztwo Wielkopolskie,Powiat rawicki,M-W.Jutrosin,3022023,7108,1919,5189
Wojewodztwo Wielkopolskie,Powiat rawicki,M-W.Miejska Górka,3022033,9414,3220,6194
Wojewodztwo Wielkopolskie,Powiat rawicki,G.Pakosław,3022042,4749,0,4749
Wojewodztwo Wielkopolskie,Powiat rawicki,M-W.Rawicz,3022053,30180,21183,8997
Wojewodztwo Wielkopolskie,Powiat słupecki,M.Słupca,3023011,14256,14256,0
Wojewodztwo Wielkopolskie,Powiat słupecki,G.Lądek,3023022,5702,0,5702
Wojewodztwo Wielkopolskie,Powiat słupecki,G.Orchowo,3023032,3939,0,3939
Wojewodztwo Wielkopolskie,Powiat słupecki,G.Ostrowite,3023042,5120,0,5120
Wojewodztwo Wielkopolskie,Powiat słupecki,G.Powidz,3023052,2182,0,2182
Wojewodztwo Wielkopolskie,Powiat słupecki,G.Słupca,3023062,9344,0,9344
Wojewodztwo Wielkopolskie,Powiat słupecki,G.Strzałkowo,3023072,10090,0,10090
Wojewodztwo Wielkopolskie,Powiat słupecki,M-W.Zagórów,3023083,9172,3047,6125
Wojewodztwo Wielkopolskie,Powiat szamotulski,M.Obrzycko,3024011,2359,2359,0
Wojewodztwo Wielkopolskie,Powiat szamotulski,G.Duszniki,3024022,8485,0,8485
Wojewodztwo Wielkopolskie,Powiat szamotulski,G.Kaźmierz,3024032,7662,0,7662
Wojewodztwo Wielkopolskie,Powiat szamotulski,G.Obrzycko,3024042,4378,0,4378
Wojewodztwo Wielkopolskie,Powiat szamotulski,M-W.Ostroróg,3024053,4958,1980,2978
Wojewodztwo Wielkopolskie,Powiat szamotulski,M-W.Pniewy,3024063,12436,7904,4532
Wojewodztwo Wielkopolskie,Powiat szamotulski,M-W.Szamotuły,3024073,29358,19071,10287
Wojewodztwo Wielkopolskie,Powiat szamotulski,M-W.Wronki,3024083,18973,11611,7362
Wojewodztwo Wielkopolskie,Powiat średzki,G.Dominowo,3025012,2932,0,2932
Wojewodztwo Wielkopolskie,Powiat średzki,G.Krzykosy,3025022,6721,0,6721
Wojewodztwo Wielkopolskie,Powiat średzki,G.Nowe Miasto nad Wartą,3025032,9131,0,9131
Wojewodztwo Wielkopolskie,Powiat średzki,M-W.Środa Wielkopolska,3025043,30897,22325,8572
Wojewodztwo Wielkopolskie,Powiat średzki,G.Zaniemyśl,3025052,6529,0,6529
Wojewodztwo Wielkopolskie,Powiat śremski,G.Brodnica,3026012,4902,0,4902
Wojewodztwo Wielkopolskie,Powiat śremski,M-W.Dolsk,3026023,5860,1554,4306
Wojewodztwo Wielkopolskie,Powiat śremski,M-W.Książ Wielkopolski,3026033,8521,2783,5738
Wojewodztwo Wielkopolskie,Powiat śremski,M-W.Śrem,3026043,41082,30343,10739
Wojewodztwo Wielkopolskie,Powiat turecki,M.Turek,3027011,29059,29059,0
Wojewodztwo Wielkopolskie,Powiat turecki,G.Brudzew,3027022,6029,0,6029
Wojewodztwo Wielkopolskie,Powiat turecki,M-W.Dobra,3027033,6367,1480,4887
Wojewodztwo Wielkopolskie,Powiat turecki,G.Kawęczyn,3027042,5231,0,5231
Wojewodztwo Wielkopolskie,Powiat turecki,G.Malanów,3027052,6526,0,6526
Wojewodztwo Wielkopolskie,Powiat turecki,G.Przykona,3027062,4321,0,4321
Wojewodztwo Wielkopolskie,Powiat turecki,M-W.Tuliszków,3027073,10593,3421,7172
Wojewodztwo Wielkopolskie,Powiat turecki,G.Turek,3027082,8494,0,8494
Wojewodztwo Wielkopolskie,Powiat turecki,G.Władysławów,3027092,8091,0,8091
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,M.Wągrowiec,3028011,25327,25327,0
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,G.Damasławek,3028022,5626,0,5626
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,M-W.Gołańcz,3028033,8518,3383,5135
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,G.Mieścisko,3028042,6047,0,6047
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,M-W.Skoki,3028053,9073,4036,5037
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,G.Wapno,3028062,3116,0,3116
Wojewodztwo Wielkopolskie,Powiat wągrowiecki,G.Wągrowiec,3028072,11737,0,11737
Wojewodztwo Wielkopolskie,Powiat wolsztyński,G.Przemęt,3029012,13802,0,13802
Wojewodztwo Wielkopolskie,Powiat wolsztyński,G.Siedlec,3029022,12394,0,12394
Wojewodztwo Wielkopolskie,Powiat wolsztyński,M-W.Wolsztyn,3029033,30268,13723,16545
Wojewodztwo Wielkopolskie,Powiat wrzesiński,G.Kołaczkowo,3030012,6113,0,6113
Wojewodztwo Wielkopolskie,Powiat wrzesiński,M-W.Miłosław,3030023,10399,3641,6758
Wojewodztwo Wielkopolskie,Powiat wrzesiński,M-W.Nekla,3030033,7082,3543,3539
Wojewodztwo Wielkopolskie,Powiat wrzesiński,M-W.Pyzdry,3030043,7285,3272,4013
Wojewodztwo Wielkopolskie,Powiat wrzesiński,M-W.Września,3030053,45214,29526,15688
Wojewodztwo Wielkopolskie,Powiat złotowski,M.Złotów,3031011,18760,18760,0
Wojewodztwo Wielkopolskie,Powiat złotowski,M-W.Jastrowie,3031023,11791,8708,3083
Wojewodztwo Wielkopolskie,Powiat złotowski,M-W.Krajenka,3031033,7501,3800,3701
Wojewodztwo Wielkopolskie,Powiat złotowski,G.Lipka,3031042,5661,0,5661
Wojewodztwo Wielkopolskie,Powiat złotowski,M-W.Okonek,3031053,9024,4045,4979
Wojewodztwo Wielkopolskie,Powiat złotowski,G.Tarnówka,3031062,3133,0,3133
Wojewodztwo Wielkopolskie,Powiat złotowski,G.Zakrzewo,3031072,4922,0,4922
Wojewodztwo Wielkopolskie,Powiat złotowski,G.Złotów,3031082,9479,0,9479
Wojewodztwo Wielkopolskie,Powiat złotowski,m. Kalisz,3061,105386,105386,0
Wojewodztwo Wielkopolskie,Powiat złotowski,m. Konin,3062,78525,78525,0
Wojewodztwo Wielkopolskie,Powiat złotowski,m. Leszno,3063,64630,64630,0
Wojewodztwo Wielkopolskie,Powiat złotowski,m. Poznań,3064,554696,554696,0
Wojewodztwo Zachodniopomorskie,Powiat białogardzki,M.Białogard,3201011,24919,24919,0
Wojewodztwo Zachodniopomorskie,Powiat białogardzki,G.Białogard,3201022,8022,0,8022
Wojewodztwo Zachodniopomorskie,Powiat białogardzki,M-W.Karlino,3201033,9418,6036,3382
Wojewodztwo Zachodniopomorskie,Powiat białogardzki,M-W.Tychowo,3201043,7049,2497,4552
Wojewodztwo Zachodniopomorskie,Powiat choszczeński,G.Bierzwnik,3202012,4891,0,4891
Wojewodztwo Zachodniopomorskie,Powiat choszczeński,M-W.Choszczno,3202023,22515,15961,6554
Wojewodztwo Zachodniopomorskie,Powiat choszczeński,M-W.Drawno,3202033,5353,2404,2949
Wojewodztwo Zachodniopomorskie,Powiat choszczeński,G.Krzęcin,3202042,3879,0,3879
Wojewodztwo Zachodniopomorskie,Powiat choszczeński,M-W.Pełczyce,3202053,8112,2718,5394
Wojewodztwo Zachodniopomorskie,Powiat choszczeński,M-W.Recz,3202063,5795,3029,2766
Wojewodztwo Zachodniopomorskie,Powiat drawski,M-W.Czaplinek,3203013,12007,7179,4828
Wojewodztwo Zachodniopomorskie,Powiat drawski,M-W.Drawsko Pomorskie,3203023,16814,11895,4919
Wojewodztwo Zachodniopomorskie,Powiat drawski,M-W.Kalisz Pomorski,3203033,7317,4330,2987
Wojewodztwo Zachodniopomorskie,Powiat drawski,G.Ostrowice,3203042,2633,0,2633
Wojewodztwo Zachodniopomorskie,Powiat drawski,G.Wierzchowo,3203052,4428,0,4428
Wojewodztwo Zachodniopomorskie,Powiat drawski,M-W.Złocieniec,3203063,15733,13483,2250
Wojewodztwo Zachodniopomorskie,Powiat goleniowski,M-W.Goleniów,3204023,34967,22869,12098
Wojewodztwo Zachodniopomorskie,Powiat goleniowski,M-W.Maszewo,3204033,8625,3281,5344
Wojewodztwo Zachodniopomorskie,Powiat goleniowski,M-W.Nowogard,3204043,24964,17021,7943
Wojewodztwo Zachodniopomorskie,Powiat goleniowski,G.Osina,3204052,2971,0,2971
Wojewodztwo Zachodniopomorskie,Powiat goleniowski,G.Przybiernów,3204062,5271,0,5271
Wojewodztwo Zachodniopomorskie,Powiat goleniowski,G.Stepnica,3204072,4924,0,4924
Wojewodztwo Zachodniopomorskie,Powiat gryficki,G.Brojce,3205012,3837,0,3837
Wojewodztwo Zachodniopomorskie,Powiat gryficki,M-W.Gryfice,3205023,24087,17082,7005
Wojewodztwo Zachodniopomorskie,Powiat gryficki,G.Karnice,3205032,4210,0,4210
Wojewodztwo Zachodniopomorskie,Powiat gryficki,M-W.Płoty,3205043,9263,4114,5149
Wojewodztwo Zachodniopomorskie,Powiat gryficki,G.Rewal,3205072,3745,0,3745
Wojewodztwo Zachodniopomorskie,Powiat gryficki,M-W.Trzebiatów,3205083,16806,10238,6568
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,G.Banie,3206012,6599,0,6599
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,M-W.Cedynia,3206023,4478,1729,2749
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,M-W.Chojna,3206033,14077,7356,6721
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,M-W.Gryfino,3206043,32138,21700,10438
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,M-W.Mieszkowice,3206053,7477,3606,3871
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,M-W.Moryń,3206063,4433,1647,2786
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,G.Stare Czarnowo,3206072,3850,0,3850
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,M-W.Trzcińsko-Zdrój,3206083,5683,2485,3198
Wojewodztwo Zachodniopomorskie,Powiat gryfiński,G.Widuchowa,3206092,5611,0,5611
Wojewodztwo Zachodniopomorskie,Powiat kamieński,M-W.Dziwnów,3207013,4125,2867,1258
Wojewodztwo Zachodniopomorskie,Powiat kamieński,M-W.Golczewo,3207023,6075,2751,3324
Wojewodztwo Zachodniopomorskie,Powiat kamieński,M-W.Kamień Pomorski,3207033,14690,9302,5388
Wojewodztwo Zachodniopomorskie,Powiat kamieński,M-W.Międzyzdroje,3207043,6731,5625,1106
Wojewodztwo Zachodniopomorskie,Powiat kamieński,G.Świerzno,3207052,4358,0,4358
Wojewodztwo Zachodniopomorskie,Powiat kamieński,M-W.Wolin,3207063,12533,5014,7519
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,M.Kołobrzeg,3208011,47129,47129,0
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,G.Dygowo,3208022,5573,0,5573
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,M-W.Gościno,3208033,5212,2468,2744
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,G.Kołobrzeg,3208042,10015,0,10015
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,G.Rymań,3208052,4139,0,4139
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,G.Siemyśl,3208062,3671,0,3671
Wojewodztwo Zachodniopomorskie,Powiat kołobrzeski,G.Ustronie Morskie,3208072,3639,0,3639
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,G.Będzino,3209012,8477,0,8477
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,G.Biesiekierz,3209022,6040,0,6040
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,M-W.Bobolice,3209033,9801,4345,5456
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,G.Manowo,3209042,6762,0,6762
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,G.Mielno,3209052,5104,0,5104
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,M-W.Polanów,3209063,9190,3073,6117
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,M-W.Sianów,3209073,13655,6690,6965
Wojewodztwo Zachodniopomorskie,Powiat koszaliński,G.Świeszyno,3209082,6410,0,6410
Wojewodztwo Zachodniopomorskie,Powiat myśliborski,M-W.Barlinek,3210013,19833,14353,5480
Wojewodztwo Zachodniopomorskie,Powiat myśliborski,G.Boleszkowice,3210022,2921,0,2921
Wojewodztwo Zachodniopomorskie,Powiat myśliborski,M-W.Dębno,3210033,21087,14171,6916
Wojewodztwo Zachodniopomorskie,Powiat myśliborski,M-W.Myślibórz,3210043,20848,11759,9089
Wojewodztwo Zachodniopomorskie,Powiat myśliborski,G.Nowogródek Pomorski,3210052,3411,0,3411
Wojewodztwo Zachodniopomorskie,Powiat policki,G.Dobra Szczecińska,3211012,16778,0,16778
Wojewodztwo Zachodniopomorskie,Powiat policki,G.Kołbaskowo,3211022,10809,0,10809
Wojewodztwo Zachodniopomorskie,Powiat policki,M-W.Nowe Warpno,3211033,1703,1253,450
Wojewodztwo Zachodniopomorskie,Powiat policki,M-W.Police,3211043,42057,34036,8021
Wojewodztwo Zachodniopomorskie,Powiat pyrzycki,G.Bielice,3212012,3143,0,3143
Wojewodztwo Zachodniopomorskie,Powiat pyrzycki,G.Kozielice,3212022,2622,0,2622
Wojewodztwo Zachodniopomorskie,Powiat pyrzycki,M-W.Lipiany,3212033,6187,4204,1983
Wojewodztwo Zachodniopomorskie,Powiat pyrzycki,G.Przelewice,3212042,5410,0,5410
Wojewodztwo Zachodniopomorskie,Powiat pyrzycki,M-W.Pyrzyce,3212053,19888,12925,6963
Wojewodztwo Zachodniopomorskie,Powiat pyrzycki,G.Warnice,3212062,3597,0,3597
Wojewodztwo Zachodniopomorskie,Powiat sławieński,M.Darłowo,3213011,14442,14442,0
Wojewodztwo Zachodniopomorskie,Powiat sławieński,M.Sławno,3213021,13163,13163,0
